DATE,DGS1MO,DGS3MO,DGS1,DGS2,DGS5,DGS10,Inverted
3/27/19,2.45,2.44,2.4,2.22,2.18,2.39,1
3/28/19,2.44,2.43,2.4,2.23,2.2,2.39,1
3/29/19,2.43,2.4,2.4,2.27,2.23,2.41,1
4/1/19,2.42,2.43,2.41,2.33,2.31,2.49,0
4/2/19,2.43,2.42,2.41,2.3,2.28,2.48,0
4/3/19,2.42,2.44,2.41,2.33,2.32,2.52,0
4/4/19,2.43,2.44,2.41,2.33,2.32,2.51,0
4/5/19,2.42,2.44,2.43,2.35,2.31,2.5,0
4/8/19,2.43,2.43,2.43,2.36,2.33,2.52,0
4/9/19,2.42,2.42,2.42,2.35,2.31,2.51,0
4/10/19,2.4,2.43,2.41,2.31,2.28,2.48,0
4/11/19,2.42,2.43,2.44,2.35,2.31,2.51,0
4/12/19,2.41,2.44,2.44,2.4,2.38,2.56,0
4/15/19,2.42,2.43,2.43,2.4,2.37,2.55,0
4/16/19,2.43,2.43,2.45,2.41,2.41,2.6,0
4/17/19,2.43,2.44,2.44,2.4,2.4,2.59,0
4/18/19,2.44,2.42,2.44,2.38,2.38,2.57,0
4/19/19,.,.,.,.,.,.,0
4/22/19,2.44,2.44,2.46,2.38,2.39,2.59,0
4/23/19,2.43,2.45,2.43,2.36,2.36,2.57,0
4/24/19,2.42,2.44,2.42,2.32,2.32,2.53,0
4/25/19,2.43,2.43,2.42,2.33,2.33,2.54,0
4/26/19,2.42,2.42,2.41,2.28,2.29,2.51,0
4/29/19,2.45,2.44,2.42,2.3,2.32,2.54,0
4/30/19,2.43,2.43,2.39,2.27,2.28,2.51,0
5/1/19,2.42,2.43,2.39,2.31,2.31,2.52,0
5/2/19,2.44,2.47,2.41,2.35,2.34,2.55,0
5/3/19,2.42,2.43,2.41,2.33,2.33,2.54,0
5/6/19,2.43,2.44,2.39,2.31,2.3,2.51,0
5/7/19,2.44,2.43,2.37,2.28,2.25,2.45,0
5/8/19,2.42,2.43,2.37,2.3,2.28,2.49,0
5/9/19,2.43,2.43,2.36,2.26,2.25,2.45,0
5/10/19,2.42,2.43,2.36,2.26,2.26,2.47,0
5/13/19,2.41,2.41,2.32,2.18,2.18,2.4,1
5/14/19,2.41,2.41,2.32,2.2,2.2,2.42,0
5/15/19,2.4,2.42,2.3,2.16,2.15,2.37,1
5/16/19,2.4,2.4,2.33,2.2,2.18,2.4,0
5/17/19,2.39,2.39,2.33,2.2,2.17,2.39,0
5/20/19,2.39,2.39,2.34,2.21,2.21,2.41,0
5/21/19,2.37,2.39,2.36,2.26,2.23,2.43,0
5/22/19,2.36,2.38,2.37,2.23,2.19,2.39,0
5/23/19,2.38,2.37,2.32,2.12,2.11,2.31,1
5/24/19,2.37,2.35,2.33,2.16,2.12,2.32,1
5/27/19,.,.,.,.,.,.,0
5/28/19,2.35,2.37,2.31,2.12,2.06,2.26,1
5/29/19,2.35,2.37,2.3,2.09,2.05,2.25,1
5/30/19,2.37,2.38,2.29,2.06,2.03,2.22,1
5/31/19,2.35,2.35,2.21,1.95,1.93,2.14,1
6/3/19,2.36,2.35,2.11,1.82,1.83,2.07,1
6/4/19,2.34,2.35,2.11,1.88,1.89,2.12,1
6/5/19,2.31,2.35,2.04,1.83,1.86,2.12,1
6/6/19,2.32,2.33,2.02,1.88,1.88,2.12,1
6/7/19,2.3,2.28,1.97,1.85,1.85,2.09,1
6/10/19,2.3,2.29,2.03,1.9,1.91,2.15,1
6/11/19,2.27,2.27,2.05,1.93,1.92,2.15,1
6/12/19,2.19,2.24,2.02,1.88,1.88,2.13,1
6/13/19,2.24,2.19,2,1.83,1.84,2.1,1
6/14/19,2.23,2.2,2,1.84,1.85,2.09,1
6/17/19,2.22,2.23,2.03,1.86,1.85,2.09,1
6/18/19,2.18,2.22,2.04,1.86,1.83,2.06,1
6/19/19,2.14,2.18,1.96,1.74,1.77,2.03,1
6/20/19,2.17,2.14,1.91,1.72,1.74,2.01,1
6/21/19,2.16,2.11,1.95,1.77,1.8,2.07,1
6/24/19,2.12,2.13,1.92,1.72,1.75,2.02,1
6/25/19,2.11,2.12,1.93,1.71,1.73,2,1
6/26/19,2.11,2.15,1.96,1.77,1.8,2.05,1
6/27/19,2.19,2.14,1.93,1.74,1.76,2.01,1
6/28/19,2.18,2.12,1.92,1.75,1.76,2,1
7/1/19,2.17,2.21,1.94,1.78,1.79,2.03,1
7/2/19,2.21,2.2,1.91,1.77,1.75,1.98,1
7/3/19,2.25,2.21,1.91,1.77,1.74,1.96,1
7/4/19,.,.,.,.,.,.,0
7/5/19,2.26,2.23,1.98,1.87,1.84,2.04,1
7/8/19,2.23,2.26,1.99,1.88,1.86,2.05,1
7/9/19,2.22,2.26,2,1.92,1.88,2.07,1
7/10/19,2.18,2.2,1.93,1.82,1.82,2.07,1
7/11/19,2.17,2.17,1.97,1.85,1.88,2.13,1
7/12/19,2.16,2.14,1.96,1.84,1.86,2.12,1
7/15/19,2.17,2.16,1.95,1.83,1.84,2.09,1
7/16/19,2.16,2.15,2,1.87,1.88,2.13,1
7/17/19,2.13,2.14,1.95,1.83,1.83,2.06,1
7/18/19,2.11,2.05,1.9,1.77,1.78,2.04,1
7/19/19,2.11,2.06,1.94,1.8,1.8,2.05,1
7/22/19,2.13,2.09,1.95,1.8,1.8,2.05,1
7/23/19,2.12,2.06,1.97,1.83,1.83,2.08,1
7/24/19,2.1,2.1,1.98,1.83,1.82,2.05,1
7/25/19,2.16,2.1,1.99,1.86,1.85,2.08,1
7/26/19,2.13,2.12,2,1.86,1.85,2.08,1
7/29/19,2.12,2.12,1.98,1.85,1.84,2.06,1
7/30/19,2.07,2.08,1.97,1.85,1.84,2.06,1
7/31/19,2.01,2.08,2,1.89,1.84,2.02,0
8/1/19,2.11,2.07,1.88,1.73,1.68,1.9,1
8/2/19,2.11,2.06,1.85,1.72,1.66,1.86,1
8/5/19,2.07,2.05,1.78,1.59,1.55,1.75,1
8/6/19,2.05,2.05,1.8,1.6,1.53,1.73,1
8/7/19,2.02,2.02,1.75,1.59,1.52,1.71,1
8/8/19,2.09,2.02,1.79,1.62,1.54,1.72,1
8/9/19,2.05,2,1.78,1.63,1.57,1.74,1
8/12/19,2.09,2,1.75,1.58,1.49,1.65,1
8/13/19,2.05,2,1.86,1.66,1.57,1.68,1
8/14/19,1.98,1.96,1.79,1.58,1.51,1.59,1
8/15/19,2.08,1.91,1.72,1.48,1.42,1.52,1
8/16/19,2.05,1.87,1.71,1.48,1.42,1.55,1
8/19/19,2.06,1.94,1.75,1.53,1.47,1.6,1
8/20/19,2.05,1.94,1.72,1.5,1.42,1.55,1
8/21/19,2.03,1.97,1.77,1.56,1.47,1.59,1
8/22/19,2.1,2,1.79,1.61,1.5,1.62,1
8/23/19,2.07,1.97,1.73,1.51,1.4,1.52,1
8/26/19,2.09,2.01,1.75,1.54,1.43,1.54,1
8/27/19,2.07,1.98,1.77,1.53,1.4,1.49,1
8/28/19,2.07,1.99,1.74,1.5,1.37,1.47,1
8/29/19,2.1,1.99,1.75,1.53,1.4,1.5,1
8/30/19,2.1,1.99,1.76,1.5,1.39,1.5,1
9/2/19,.,.,.,.,.,.,0
9/3/19,2.06,1.98,1.72,1.47,1.35,1.47,1
9/4/19,2.05,1.97,1.69,1.43,1.32,1.47,1
9/5/19,2.05,1.97,1.73,1.55,1.43,1.57,1
9/6/19,2.05,1.96,1.73,1.53,1.42,1.55,1
9/9/19,2.04,1.96,1.74,1.58,1.49,1.63,1
9/10/19,2.04,1.95,1.81,1.67,1.58,1.72,1
9/11/19,2.01,1.96,1.79,1.68,1.6,1.75,1
9/12/19,1.99,1.95,1.82,1.72,1.65,1.79,1
9/13/19,1.99,1.96,1.88,1.79,1.75,1.9,1
9/16/19,2.08,1.99,1.86,1.74,1.69,1.84,1
9/17/19,2.1,1.99,1.87,1.72,1.66,1.81,1
9/18/19,1.94,1.95,1.87,1.77,1.68,1.8,1
9/19/19,2.01,1.93,1.88,1.74,1.66,1.79,1
9/20/19,1.95,1.91,1.84,1.69,1.61,1.74,1
9/23/19,1.94,1.94,1.81,1.68,1.59,1.72,1
9/24/19,1.9,1.92,1.78,1.6,1.52,1.64,1
9/25/19,1.8,1.89,1.82,1.68,1.6,1.73,1
9/26/19,1.91,1.83,1.79,1.66,1.59,1.7,1
9/27/19,1.9,1.8,1.74,1.63,1.56,1.69,1
9/30/19,1.91,1.88,1.75,1.63,1.55,1.68,1
10/1/19,1.79,1.82,1.73,1.56,1.51,1.65,1
10/2/19,1.75,1.79,1.67,1.48,1.43,1.6,1
10/3/19,1.78,1.7,1.58,1.39,1.34,1.54,1
10/4/19,1.73,1.71,1.58,1.4,1.34,1.52,1
10/7/19,1.76,1.75,1.64,1.46,1.38,1.56,1
10/8/19,1.69,1.72,1.62,1.42,1.36,1.54,1
10/9/19,1.69,1.69,1.59,1.47,1.4,1.59,1
10/10/19,1.74,1.68,1.63,1.53,1.48,1.67,1
10/11/19,1.76,1.68,1.67,1.63,1.59,1.76,0
10/14/19,.,.,.,.,.,.,0
10/15/19,1.74,1.67,1.65,1.61,1.59,1.77,0
10/16/19,1.71,1.66,1.59,1.58,1.57,1.75,0
10/17/19,1.74,1.66,1.59,1.6,1.57,1.76,0
10/18/19,1.75,1.66,1.58,1.58,1.56,1.76,0
10/21/19,1.76,1.67,1.59,1.62,1.61,1.8,0
10/22/19,1.75,1.65,1.59,1.6,1.6,1.78,0
10/23/19,1.74,1.65,1.58,1.58,1.58,1.77,0
10/24/19,1.75,1.67,1.59,1.58,1.58,1.77,0
10/25/19,1.73,1.66,1.6,1.63,1.62,1.8,0
10/28/19,1.74,1.65,1.6,1.64,1.66,1.85,0
10/29/19,1.66,1.63,1.59,1.64,1.66,1.84,0
10/30/19,1.61,1.62,1.59,1.61,1.61,1.78,0
10/31/19,1.59,1.54,1.53,1.52,1.51,1.69,0
11/1/19,1.58,1.52,1.53,1.56,1.55,1.73,0
11/4/19,1.58,1.53,1.56,1.6,1.6,1.79,0
11/5/19,1.56,1.56,1.62,1.63,1.66,1.86,0
11/6/19,1.55,1.56,1.58,1.61,1.63,1.81,0
11/7/19,1.57,1.56,1.58,1.68,1.74,1.92,0
11/8/19,1.56,1.55,1.58,1.68,1.74,1.94,0
11/11/19,.,.,.,.,.,.,0
11/12/19,1.56,1.59,1.58,1.66,1.73,1.92,0
11/13/19,1.56,1.57,1.57,1.63,1.69,1.88,0
11/14/19,1.59,1.57,1.55,1.58,1.63,1.82,0
11/15/19,1.59,1.57,1.54,1.61,1.65,1.84,0
11/18/19,1.59,1.57,1.54,1.6,1.63,1.81,0
11/19/19,1.58,1.57,1.54,1.6,1.63,1.79,0
11/20/19,1.57,1.57,1.54,1.56,1.58,1.73,0
11/21/19,1.57,1.58,1.55,1.6,1.62,1.77,0
11/22/19,1.58,1.58,1.56,1.61,1.62,1.77,0
11/25/19,1.6,1.61,1.58,1.61,1.62,1.76,0
11/26/19,1.63,1.6,1.59,1.58,1.58,1.74,0
11/27/19,1.65,1.62,1.6,1.63,1.63,1.77,0
11/28/19,.,.,.,.,.,.,0
11/29/19,1.62,1.59,1.6,1.61,1.62,1.78,0
12/2/19,1.6,1.6,1.6,1.61,1.65,1.83,0
12/3/19,1.56,1.57,1.57,1.53,1.54,1.72,0
12/4/19,1.59,1.55,1.56,1.58,1.6,1.77,0
12/5/19,1.52,1.54,1.56,1.58,1.62,1.8,0
12/6/19,1.52,1.53,1.57,1.61,1.67,1.84,0
12/9/19,1.54,1.54,1.56,1.63,1.67,1.83,0
12/10/19,1.53,1.56,1.56,1.65,1.68,1.85,0
12/11/19,1.54,1.57,1.55,1.61,1.64,1.79,0
12/12/19,1.57,1.56,1.55,1.66,1.73,1.9,0
12/13/19,1.55,1.57,1.54,1.61,1.66,1.82,0
12/16/19,1.57,1.57,1.54,1.65,1.72,1.89,0
12/17/19,1.56,1.56,1.53,1.63,1.71,1.89,0
12/18/19,1.56,1.56,1.54,1.63,1.74,1.92,0
12/19/19,1.54,1.57,1.52,1.62,1.73,1.92,0
12/20/19,1.57,1.58,1.52,1.63,1.73,1.92,0
12/23/19,1.57,1.59,1.53,1.64,1.75,1.93,0
12/24/19,1.55,1.58,1.53,1.62,1.72,1.9,0
12/25/19,.,.,.,.,.,.,0
12/26/19,1.59,1.58,1.53,1.64,1.72,1.9,0
12/27/19,1.56,1.57,1.51,1.59,1.68,1.88,0
12/30/19,1.51,1.57,1.57,1.58,1.68,1.9,0
12/31/19,1.48,1.55,1.59,1.58,1.69,1.92,0
1/1/20,.,.,.,.,.,.,0
1/2/20,1.53,1.54,1.56,1.58,1.67,1.88,0
1/3/20,1.52,1.52,1.55,1.53,1.59,1.8,0
1/6/20,1.54,1.56,1.54,1.54,1.61,1.81,0
1/7/20,1.52,1.54,1.53,1.54,1.62,1.83,0
1/8/20,1.5,1.54,1.55,1.58,1.67,1.87,0
1/9/20,1.53,1.54,1.54,1.58,1.65,1.85,0
1/10/20,1.52,1.54,1.53,1.56,1.63,1.83,0
1/13/20,1.54,1.57,1.53,1.58,1.65,1.85,0
1/14/20,1.53,1.57,1.53,1.58,1.63,1.82,0
1/15/20,1.53,1.57,1.54,1.56,1.6,1.79,0
1/16/20,1.54,1.55,1.54,1.58,1.63,1.81,0
1/17/20,1.54,1.56,1.56,1.58,1.63,1.84,0
1/20/20,.,.,.,.,.,.,0
1/21/20,1.52,1.56,1.54,1.53,1.57,1.78,0
1/22/20,1.52,1.55,1.55,1.53,1.57,1.77,0
1/23/20,1.55,1.55,1.55,1.51,1.55,1.74,0
1/24/20,1.54,1.54,1.55,1.49,1.51,1.7,0
1/27/20,1.53,1.55,1.53,1.44,1.44,1.61,0
1/28/20,1.53,1.57,1.53,1.45,1.47,1.65,0
1/29/20,1.52,1.56,1.51,1.42,1.41,1.6,0
1/30/20,1.59,1.57,1.48,1.41,1.39,1.57,1
1/31/20,1.56,1.55,1.45,1.33,1.32,1.51,1
2/3/20,1.56,1.57,1.46,1.36,1.35,1.54,1
2/4/20,1.55,1.57,1.48,1.41,1.42,1.61,0
2/5/20,1.55,1.57,1.49,1.44,1.46,1.66,0
2/6/20,1.59,1.57,1.51,1.44,1.45,1.65,0
2/7/20,1.57,1.56,1.49,1.41,1.41,1.59,0
2/10/20,1.58,1.58,1.45,1.37,1.38,1.56,1
2/11/20,1.57,1.57,1.48,1.41,1.4,1.59,0
2/12/20,1.57,1.58,1.49,1.44,1.45,1.62,0
2/13/20,1.59,1.59,1.48,1.44,1.43,1.61,0
2/14/20,1.6,1.58,1.49,1.42,1.42,1.59,1
2/17/20,.,.,.,.,.,.,0
2/18/20,1.61,1.58,1.47,1.41,1.39,1.55,1
2/19/20,1.61,1.58,1.47,1.42,1.41,1.56,1
2/20/20,1.61,1.58,1.46,1.39,1.37,1.52,1
2/21/20,1.6,1.56,1.43,1.34,1.3,1.46,1
2/24/20,1.6,1.53,1.35,1.26,1.21,1.38,1
2/25/20,1.59,1.53,1.3,1.2,1.16,1.33,1
2/26/20,1.59,1.53,1.26,1.16,1.14,1.33,1
2/27/20,1.56,1.45,1.18,1.11,1.11,1.3,1
2/28/20,1.45,1.27,0.97,0.86,0.89,1.13,1
3/2/20,1.41,1.13,0.89,0.84,0.88,1.1,1
3/3/20,1.11,0.95,0.73,0.71,0.77,1.02,1
3/4/20,1,0.72,0.59,0.67,0.75,1.02,0
3/5/20,0.92,0.62,0.48,0.59,0.67,0.92,0
3/6/20,0.79,0.45,0.39,0.49,0.58,0.74,1
3/9/20,0.57,0.33,0.31,0.38,0.46,0.54,1
3/10/20,0.57,0.44,0.43,0.5,0.63,0.76,0
3/11/20,0.42,0.42,0.4,0.5,0.66,0.82,0
3/12/20,0.41,0.33,0.39,0.5,0.66,0.88,0
3/13/20,0.33,0.28,0.38,0.49,0.7,0.94,0
3/16/20,0.25,0.24,0.29,0.36,0.49,0.73,0
3/17/20,0.12,0.19,0.3,0.47,0.66,1.02,0
3/18/20,0.04,0.02,0.21,0.54,0.79,1.18,0
3/19/20,0.04,0.04,0.2,0.44,0.66,1.12,0
3/20/20,0.04,0.05,0.15,0.37,0.52,0.92,0
3/23/20,0.01,0.02,0.17,0.28,0.38,0.76,0
3/24/20,0.01,0.01,0.25,0.38,0.52,0.84,0
3/25/20,0,0,0.19,0.34,0.56,0.88,0
3/26/20,0.01,0,0.13,0.3,0.51,0.83,0
3/27/20,0.01,0.03,0.11,0.25,0.41,0.72,0
3/30/20,0.04,0.12,0.14,0.23,0.39,0.7,0
3/31/20,0.05,0.11,0.17,0.23,0.37,0.7,0
4/1/20,0.03,0.09,0.16,0.23,0.37,0.62,0
4/2/20,0.09,0.09,0.14,0.23,0.39,0.63,0
4/3/20,0.09,0.1,0.15,0.23,0.39,0.62,0
4/6/20,0.09,0.15,0.2,0.27,0.44,0.67,0
4/7/20,0.1,0.14,0.2,0.28,0.48,0.75,0
4/8/20,0.14,0.22,0.23,0.27,0.47,0.77,0
4/9/20,0.2,0.25,0.25,0.23,0.41,0.73,0
4/10/20,.,.,.,.,.,.,0
4/13/20,0.17,0.26,0.27,0.25,0.44,0.76,0
4/14/20,0.17,0.2,0.25,0.23,0.42,0.76,0
4/15/20,0.14,0.14,0.19,0.2,0.34,0.63,0
4/16/20,0.14,0.14,0.17,0.2,0.35,0.61,0
4/17/20,0.12,0.12,0.16,0.2,0.36,0.65,0
4/20/20,0.1,0.12,0.15,0.2,0.35,0.63,0
4/21/20,0.08,0.11,0.17,0.2,0.34,0.58,0
4/22/20,0.09,0.12,0.16,0.22,0.37,0.63,0
4/23/20,0.09,0.11,0.17,0.22,0.37,0.61,0
4/24/20,0.1,0.12,0.18,0.22,0.36,0.6,0
4/27/20,0.09,0.12,0.17,0.24,0.41,0.67,0
4/28/20,0.08,0.11,0.16,0.2,0.37,0.62,0
4/29/20,0.1,0.1,0.18,0.2,0.36,0.63,0
4/30/20,0.1,0.09,0.16,0.2,0.36,0.64,0
5/1/20,0.1,0.12,0.17,0.2,0.36,0.64,0
5/4/20,0.1,0.13,0.16,0.19,0.36,0.64,0
5/5/20,0.09,0.13,0.16,0.19,0.36,0.66,0
5/6/20,0.08,0.12,0.16,0.17,0.37,0.72,0
5/7/20,0.1,0.11,0.15,0.13,0.29,0.63,0
5/8/20,0.1,0.12,0.15,0.16,0.33,0.69,0
5/11/20,0.09,0.12,0.16,0.17,0.36,0.73,0
5/12/20,0.1,0.13,0.16,0.17,0.34,0.69,0
5/13/20,0.1,0.13,0.15,0.16,0.31,0.64,0
5/14/20,0.09,0.12,0.15,0.16,0.31,0.63,0
5/15/20,0.09,0.12,0.15,0.16,0.31,0.64,0
5/18/20,0.1,0.13,0.17,0.18,0.38,0.73,0
5/19/20,0.09,0.13,0.16,0.17,0.35,0.7,0
5/20/20,0.08,0.12,0.16,0.16,0.34,0.68,0
5/21/20,0.09,0.12,0.16,0.17,0.35,0.68,0
5/22/20,0.09,0.12,0.17,0.17,0.34,0.66,0
5/25/20,.,.,.,.,.,.,0
5/26/20,0.1,0.14,0.17,0.18,0.35,0.69,0
5/27/20,0.11,0.15,0.18,0.19,0.34,0.68,0
5/28/20,0.14,0.15,0.17,0.17,0.34,0.7,0
5/29/20,0.13,0.14,0.17,0.16,0.3,0.65,0
6/1/20,0.12,0.14,0.17,0.14,0.31,0.66,0
6/2/20,0.12,0.15,0.17,0.17,0.32,0.68,0
6/3/20,0.12,0.16,0.17,0.19,0.38,0.77,0
6/4/20,0.13,0.15,0.17,0.19,0.4,0.82,0
6/5/20,0.13,0.15,0.18,0.22,0.47,0.91,0
6/8/20,0.15,0.17,0.19,0.22,0.45,0.88,0
6/9/20,0.14,0.19,0.19,0.2,0.4,0.84,0
